timestamp,open,high,low,close,volume
7/30/2020 14:15,249.7499,250.07,248.41,248.7201,259701
7/30/2020 14:30,248.92,249.656,248.29,249.656,161411
7/30/2020 14:45,249.75,250.85,249.55,250.205,281836
7/30/2020 15:00,250.22,251.38,249.695,250.1665,169774
7/30/2020 15:15,250.02,250.39,249.244,250.09,130231
7/30/2020 15:30,250.08,250.55,249.62,250.225,94860
7/30/2020 15:45,250.23,250.74,249.64,249.7736,156974
7/30/2020 16:00,249.65,250.0823,249.51,250,242878
7/30/2020 16:15,250,250.54,249.58,250,8206
7/30/2020 16:30,250,250.5,249.65,250.5,2654
7/30/2020 16:45,250.5,251.22,250.4998,251.22,2218
7/30/2020 17:00,252,253.4,252,253.2,2372
7/30/2020 17:15,253,253,252.05,252.5,2134
7/30/2020 17:30,252.44,252.45,252.2,252.3,22666
7/30/2020 17:45,252.3,252.44,252.05,252.44,1531
7/30/2020 18:00,252.44,253.01,252.32,252.75,4817
7/30/2020 18:15,252.88,253.15,252.75,253.15,2374
7/30/2020 18:30,253.25,253.3,252.7501,252.7501,1799
7/30/2020 18:45,252.75,253.3,252.75,252.75,1793
7/30/2020 19:00,252.75,252.75,252.75,252.75,200
7/30/2020 19:15,253,253,253,253,235
7/30/2020 19:30,253.5,253.75,253.5,253.75,536
7/30/2020 19:45,253.9,253.9,253.9,253.9,284
7/30/2020 20:00,252.81,253.5,252.75,253,1073
7/31/2020 5:45,253,253,253,253,100
7/31/2020 7:15,253,253,252.2,252.91,1369
7/31/2020 7:30,252.7,252.7,252.7,252.7,211
7/31/2020 7:45,253.1,253.1,253.1,253.1,486
7/31/2020 8:00,253.2,253.5,253.2,253.5,546
7/31/2020 8:15,252.5866,253.75,252.42,253.6,4281
7/31/2020 8:30,253.97,255.32,253.97,255,2558
7/31/2020 8:45,254.85,254.85,254.67,254.67,926
7/31/2020 9:00,254.05,254.5,254,254.5,2709
7/31/2020 9:15,254.39,254.4353,253.5002,254,3196
7/31/2020 9:30,253.51,254.2936,253.5,253.5,1229
7/31/2020 9:45,253.5,254.5775,250.84,254.0989,307884
7/31/2020 10:00,254.155,255.11,252.81,254.355,212132
7/31/2020 10:15,254.48,254.48,249.51,250.65,219025
7/31/2020 10:30,250.61,253.2,249.82,251.725,174015
7/31/2020 10:45,251.71,253.3,251.71,252.255,93008
7/31/2020 11:00,252.5,253.1199,251.1901,252.04,145023
7/31/2020 11:15,251.99,254.25,251.825,253.7318,150658
7/31/2020 11:30,253.84,255.2,253.35,253.35,201736
7/31/2020 11:45,253.56,254.87,253.39,253.39,98009
7/31/2020 12:00,253.4799,253.9645,252.07,252.53,79001
7/31/2020 12:15,252.45,252.8,250.875,250.98,114096
7/31/2020 12:30,250.97,251.3,250.01,251.22,102997
7/31/2020 12:45,251,251.05,249.35,249.895,95882
7/31/2020 13:00,249.83,249.84,248.3601,248.8999,117140
7/31/2020 13:15,248.6994,250.21,248.69,249.5901,67852
7/31/2020 13:30,249.795,251.05,248.76,250.98,74683
7/31/2020 13:45,250.96,251.05,250,250.725,65412
7/31/2020 14:00,250.72,251.1899,250.38,250.575,56611
7/31/2020 14:15,250.52,250.93,249.89,250.1,57952
7/31/2020 14:30,250.05,251.85,249.94,251.64,96842
7/31/2020 14:45,251.61,252.17,251.4,252,64415
7/31/2020 15:00,251.86,252.58,251.8201,252.19,80428
7/31/2020 15:15,252.24,253.13,251.5,252.86,98804
7/31/2020 15:30,252.9,253.23,252.41,252.98,66079
7/31/2020 15:45,252.96,253.95,252.69,253.2964,116892
7/31/2020 16:00,253.25,253.925,253.1,253.89,196622
7/31/2020 16:15,253.91,253.91,253.91,253.91,49719
7/31/2020 16:30,253.65,253.91,253.28,253.91,527
7/31/2020 16:45,253.32,253.32,253.3,253.3,1077
7/31/2020 17:00,253.5,253.5,253.25,253.25,1544
7/31/2020 17:15,253,253.25,253,253.25,1383
7/31/2020 17:30,253.3,253.3,253.3,253.3,224
7/31/2020 17:45,253.59,253.65,253.59,253.65,1018
7/31/2020 18:00,253.63,253.65,253.63,253.65,764
7/31/2020 19:30,253.49,253.49,253.49,253.49,110
7/31/2020 19:45,253,253,253,253,181
7/31/2020 20:00,252.9,253,252.9,253,1175
8/3/2020 5:15,252.49,252.49,251.5,251.5,555
8/3/2020 5:30,251.98,251.98,251.98,251.98,196
8/3/2020 7:30,253.16,253.16,253.16,253.16,300
8/3/2020 7:45,253.89,254,253.89,254,477
8/3/2020 8:00,254,254,254,254,203
8/3/2020 8:15,254,255,253.21,255,3298
8/3/2020 8:30,254.6,256,254.1001,256,1228
8/3/2020 8:45,256.2,256.5,256,256,1508
8/3/2020 9:00,255.2,255.5,255.2,255.5,2228
8/3/2020 9:15,256,257.99,256,257.99,5280
8/3/2020 9:30,257.5,257.5,256.5,256.5,3864
8/3/2020 9:45,256.83,266.9201,256.11,266.71,1095158
8/3/2020 10:00,266.74,267.18,263.71,264.34,441542
8/3/2020 10:15,264.53,265.94,262.109,263.4378,323335
8/3/2020 10:30,263.3946,265.055,262.16,264.72,316029
8/3/2020 10:45,264.89,265.7,264.17,264.9741,192679
8/3/2020 11:00,264.91,266.26,264.45,265.38,346478
8/3/2020 11:15,265.2663,267.637,265.18,267.105,320613
8/3/2020 11:30,267.105,269.675,266.81,269.08,434648
8/3/2020 11:45,269.155,269.72,268.15,268.896,273002
8/3/2020 12:00,268.905,270,268.52,268.79,210329
8/3/2020 12:15,268.75,268.95,267.38,268.94,154253
8/3/2020 12:30,268.96,269.8646,268.38,269.63,139515
8/3/2020 12:45,269.68,270,269.23,269.5,179834
8/3/2020 13:00,269.52,269.815,268.515,269.685,135851
8/3/2020 13:15,269.6758,270.16,269.4318,269.83,119540
8/3/2020 13:30,269.7515,269.83,268.205,268.47,115094
8/3/2020 13:45,268.42,268.77,267.78,268.5964,150627
8/3/2020 14:00,268.6039,271,268.6039,270.84,254540
8/3/2020 14:15,270.9,271.1,269.43,270.7099,174495
8/3/2020 14:30,270.5839,270.5839,269.71,270.1699,130294
8/3/2020 14:45,270.1109,271.06,269.8701,270.02,135285
8/3/2020 15:00,270.07,270.59,269.21,269.98,104141
8/3/2020 15:15,269.92,270.3299,268.69,269.3328,115394
8/3/2020 15:30,269.29,269.35,268.51,268.9237,166001
8/3/2020 15:45,269.04,269.27,267.77,268.54,249540
8/3/2020 16:00,268.51,269.12,267.84,267.98,331219
8/3/2020 16:15,268,268,267.5,267.98,12094
8/3/2020 16:30,267.55,267.55,267.51,267.51,846
8/3/2020 16:45,268,268,267.95,267.95,640
8/3/2020 17:15,268.75,268.75,268.75,268.75,170
8/3/2020 17:30,267.66,268.35,267.66,268.35,1613
8/3/2020 18:15,268,268.35,268,268.35,281
8/3/2020 18:30,268.5,268.5,268.5,268.5,556
8/3/2020 19:00,268.49,268.85,268.49,268.85,1991
8/3/2020 19:15,268.68,268.68,268.68,268.68,350
8/3/2020 19:30,268.98,268.98,268.97,268.98,375
8/3/2020 19:45,268.3,269,268.3,268.6,1138
8/3/2020 20:00,268.55,268.55,268.5,268.5,1218
8/4/2020 4:15,268.36,268.36,268.36,268.36,140
8/4/2020 5:00,267.65,267.65,267.65,267.65,118
8/4/2020 6:15,266.5,266.5,266.5,266.5,157
8/4/2020 6:45,266.5,266.5,266.5,266.5,129
8/4/2020 7:15,267.14,267.14,267.12,267.12,744
8/4/2020 7:30,267,267,267,267,220
8/4/2020 7:45,267,267,267,267,362
8/4/2020 8:00,267.26,267.26,267,267,780
8/4/2020 8:15,266.5001,268,266.5,267.3399,4503
8/4/2020 8:30,267.34,267.35,267,267,1480
8/4/2020 9:00,267.06,267.65,267,267,945
8/4/2020 9:30,266.7501,267.93,266.7501,267.93,2312
8/4/2020 9:45,268,269.19,262.7,265.43,439091
8/4/2020 10:00,265.35,267,264.28,265,180506
8/4/2020 10:15,265.11,267.19,264.465,265.86,197964
8/4/2020 10:30,265.8051,266.35,264.53,264.6426,145156
8/4/2020 10:45,264.76,266.06,264.4367,265.5942,118388
8/4/2020 11:00,265.52,265.81,263.34,263.34,120830
8/4/2020 11:15,263.2,264.57,262.92,264.3524,141760
8/4/2020 11:30,264.1304,264.42,262,263.07,156724
8/4/2020 11:45,262.9,264.315,262.72,264.315,94778
8/4/2020 12:00,264.39,265.32,263.67,264.91,87343
8/4/2020 12:15,265.01,265.67,264.31,264.52,76884
8/4/2020 12:30,264.6629,265.2391,264.51,265,54999
8/4/2020 12:45,265,265.68,264.7202,265.03,65326
8/4/2020 13:00,264.8161,265.43,264.39,265.25,50931
8/4/2020 13:15,265.29,265.43,264.63,265.21,43325
8/4/2020 13:30,265.35,265.41,264.63,264.91,51112
8/4/2020 13:45,265,265.35,264.6703,265.23,48072
8/4/2020 14:00,265.175,265.295,264.15,264.15,62872
8/4/2020 14:15,264.24,265.1,264.16,264.64,57794
8/4/2020 14:30,264.675,264.9517,264.08,264.2458,44202
8/4/2020 14:45,264.12,264.2,263.03,263.81,124071
8/4/2020 15:00,263.89,264.82,263.56,264.73,62688
8/4/2020 15:15,264.625,265.005,264.4,264.525,49209
8/4/2020 15:30,264.4,265.2,264.34,264.955,67215
8/4/2020 15:45,265,266.17,264.9,266.035,136377
8/4/2020 16:00,266.01,267.9,266.0004,267.52,241628
8/4/2020 16:15,267.34,267.4998,267,267,16962
8/4/2020 16:30,267,267,267,267,717
8/4/2020 16:45,266.89,266.89,266.89,266.89,115
8/4/2020 17:00,266.5,266.5,266.5,266.5,1192
8/4/2020 17:15,266.51,266.51,266.51,266.51,150
8/4/2020 17:30,266.5,266.96,266.5,266.96,861
8/4/2020 17:45,266.8,266.8,266.8,266.8,102
8/4/2020 18:00,266.55,266.93,266.55,266.93,457
8/4/2020 19:45,265.48,265.8,265.48,265.8,493
8/4/2020 20:00,266.5,266.5,266.5,266.5,972
8/5/2020 6:30,267.42,267.42,267.42,267.42,250
8/5/2020 7:30,267.34,267.34,267.34,267.34,250
8/5/2020 7:45,267.25,267.34,267.25,267.34,923
8/5/2020 8:00,268.29,268.29,268.29,268.29,291
8/5/2020 8:15,267,268.26,267,267,14952
8/5/2020 8:30,265.7792,266.1001,265.7792,266.1001,462
8/5/2020 8:45,266.1,266.19,266.1,266.19,295
8/5/2020 9:00,266.0001,266.0001,265.15,265.15,1342
8/5/2020 9:15,265.9,265.9,265.5,265.5,586
8/5/2020 9:30,265.9,266.25,265.9,266,2908
8/5/2020 9:45,266.29,266.29,262.52,264.01,269301
8/5/2020 10:00,264.12,265.41,263.7252,265.11,126862
8/5/2020 10:15,265.01,265.9,264.58,265.02,134700
8/5/2020 10:30,264.9442,265.21,264,265.06,111133
8/5/2020 10:45,265.125,266.2,264.69,265.54,128810
8/5/2020 11:00,265.555,269.59,265.35,268.43,314415
8/5/2020 11:15,268.3296,268.8699,267.26,267.645,145527
8/5/2020 11:30,267.645,268.79,266.81,268.345,117011
8/5/2020 11:45,268.35,270.93,268.1136,270.82,197989
8/5/2020 12:00,270.97,275,270.35,274.51,487456
8/5/2020 12:15,274.5029,274.98,272.55,272.965,273584
8/5/2020 12:30,273.07,275.0939,272.63,272.875,294358
8/5/2020 12:45,272.8,273.36,271.82,271.893,135656
8/5/2020 13:00,271.8667,272.5857,271.62,272.545,88216
8/5/2020 13:15,272.545,273.26,272.41,272.934,86600
8/5/2020 13:30,273.0281,273.15,271.86,271.92,80458
8/5/2020 13:45,272,273.1,271.9301,272.1565,94583
8/5/2020 14:00,272.1447,272.24,271,271.27,123625
8/5/2020 14:15,271.42,272.56,271.38,272.32,88449
8/5/2020 14:30,272.28,272.45,271.84,272.36,85927
8/5/2020 14:45,272.32,273.95,272.21,273.845,157833
8/5/2020 15:00,273.78,274.45,273.5,273.96,129400
8/5/2020 15:15,273.92,273.95,272.26,272.77,113045
8/5/2020 15:30,272.8453,273.79,272.59,273.2601,101839
8/5/2020 15:45,273.32,273.32,271.3,271.49,162310
8/5/2020 16:00,271.5063,273.05,271.03,272.9,265280
8/5/2020 16:15,272.9,272.9,272.1,272.1,23854
8/5/2020 16:30,272,272.5,272,272.5,918
8/5/2020 16:45,272.4636,272.4636,271.2,271.2,612
8/5/2020 17:00,271.9,271.93,271.9,271.93,402
8/5/2020 17:15,271.6,271.6,271.6,271.6,210
8/5/2020 17:30,271.94,271.94,271.94,271.94,250
8/5/2020 17:45,271.6,271.8,271.6,271.8,589
8/5/2020 18:00,271.9,271.94,271.9,271.94,830
8/5/2020 18:15,271.94,271.94,271.94,271.94,116
8/5/2020 18:30,271.94,272,271.94,272,543
8/5/2020 19:15,271.96,271.96,271.96,271.96,288
8/5/2020 19:30,271.92,271.92,271.92,271.92,182
8/6/2020 7:30,272,272,272,272,130
8/6/2020 8:00,271.6,271.7,271.6,271.7,373
8/6/2020 8:15,271.618,272.9,271.05,271.05,3190
8/6/2020 8:30,271.4999,271.75,271.1,271.1,3078
8/6/2020 8:45,272.4899,272.49,272,272.49,1340
8/6/2020 9:00,272.35,274,272.35,273.35,4164
8/6/2020 9:15,273.3945,273.3945,272.4,272.4,840
8/6/2020 9:30,272.75,273,272.75,273,1127
8/6/2020 9:45,273.87,274.48,268.68,268.93,268317
8/6/2020 10:00,269.01,269.8199,267.6001,269,206719
8/6/2020 10:15,268.99,269.54,266.61,267.6732,301216
8/6/2020 10:30,267.66,269,265.2,265.7243,287154
8/6/2020 10:45,265.5767,267.22,265.06,265.76,178050
8/6/2020 11:00,265.7234,266.29,263.91,264.96,249223
8/6/2020 11:15,264.95,267.651,264.89,267.314,143070
8/6/2020 11:30,267.2942,267.2942,264.3,264.34,142698
8/6/2020 11:45,264.57,265.79,264,265.69,138293
8/6/2020 12:00,265.9,266.94,264.9,265.55,86970
8/6/2020 12:15,265.32,266.1,264.8,265.85,60369
8/6/2020 12:30,265.9243,266.5513,265.41,265.715,105535
8/6/2020 12:45,265.76,266.5,265.28,266.34,62205
8/6/2020 13:00,266.34,267.43,266.22,266.95,95729
8/6/2020 13:15,266.976,267.19,266.66,266.8653,62933
8/6/2020 13:30,266.88,267.53,266.64,266.948,58065
8/6/2020 13:45,266.99,267.35,266.44,266.4971,75581
8/6/2020 14:00,266.4309,267.23,266.1,266.98,53721
8/6/2020 14:15,266.8742,267.8399,266.8742,266.9,75045
8/6/2020 14:30,266.965,267.1292,266.33,266.95,76950
8/6/2020 14:45,266.99,268.05,266.8917,267.86,85688
8/6/2020 15:00,267.8664,268.87,267.6,268.22,77538
8/6/2020 15:15,268.357,268.63,267.69,268.31,80473
8/6/2020 15:30,268.3303,268.6,267.73,267.905,112244
8/6/2020 15:45,267.9414,268.53,267.58,268.53,170783
8/6/2020 16:00,268.458,268.7368,268.005,268.26,217724
8/6/2020 16:15,268.25,268.25,267.4367,267.8,16559
8/6/2020 16:30,267.8,267.8,267.8,267.8,302
8/6/2020 16:45,267.05,268,267,267.8,1534
8/6/2020 17:00,266.26,266.26,266.26,266.26,230
8/6/2020 17:15,266.95,266.95,266.25,266.25,1796
8/6/2020 17:30,266.15,266.15,265.55,266,1004
8/6/2020 17:45,265.55,265.55,265.55,265.55,1620
8/6/2020 18:00,266,266,266,266,421
8/6/2020 18:15,265.6,265.95,265.55,265.55,406
8/6/2020 18:30,266,266,266,266,515
8/6/2020 19:00,267,267,267,267,400
8/6/2020 19:15,266.61,267,266.61,267,365
8/6/2020 20:00,266.51,267.57,266.51,267.57,633
8/7/2020 4:15,266.25,266.25,266.25,266.25,110
8/7/2020 4:45,265,265,265,265,263
8/7/2020 5:45,264.34,264.34,264.34,264.34,100
8/7/2020 7:15,265.5,265.82,265.5,265.8,1116
8/7/2020 8:00,266.01,266.55,266.01,266.55,593
8/7/2020 8:15,266,266.89,266,266.89,1135
8/7/2020 8:30,266.5,266.5,266,266,500
8/7/2020 8:45,266.8899,267.4,266.6,266.6,5005
8/7/2020 9:00,266.6,266.6,266.1001,266.1001,835
8/7/2020 9:15,266.1,267.1875,266.1,267.1875,475
8/7/2020 9:30,266.79,267,266.5,266.5,1026
8/7/2020 9:45,266.45,266.8885,263.0751,263.99,282396
8/7/2020 10:00,264.01,267.485,263.6254,267.485,193524
8/7/2020 10:15,268,268,265.41,265.88,121531
8/7/2020 10:30,265.72,266.1447,265.0939,265.63,65594
8/7/2020 10:45,265.59,265.7973,264.16,264.48,99444
8/7/2020 11:00,264.395,266.69,264.3,266.1779,98592
8/7/2020 11:15,266.25,266.36,264.41,265.273,168357
8/7/2020 11:30,265.27,265.33,263.37,263.445,106890
8/7/2020 11:45,263.5,264.1201,262.68,262.882,234035
8/7/2020 12:00,262.9129,263.09,261,261.11,213050
8/7/2020 12:15,261.105,261.91,260.37,261.6,210623
8/7/2020 12:30,261.631,262.155,261.33,261.47,100219
8/7/2020 12:45,261.46,261.5,257.26,257.74,394667
8/7/2020 13:00,257.73,258.25,255.5017,255.851,351044
8/7/2020 13:15,255.6456,255.74,253.58,254.23,377688
8/7/2020 13:30,254.17,256.38,252.79,256.105,292053
8/7/2020 13:45,256.2,257.785,255.91,257.25,169404
8/7/2020 14:00,257.06,257.35,255.9,256.47,115937
8/7/2020 14:15,256.38,257.98,256.35,257.2575,107057
8/7/2020 14:30,257.325,257.5,254.5,254.505,152958
8/7/2020 14:45,254.61,256.83,254.42,256.01,126916
8/7/2020 15:00,256.005,257.048,255.49,256.69,97104
8/7/2020 15:15,256.6684,257.99,256.36,256.54,136213
8/7/2020 15:30,256.61,257.73,256.36,256.39,115839
8/7/2020 15:45,256.49,257.7398,256.13,257.705,142520
8/7/2020 16:00,257.67,259.23,257.32,258.73,404473
8/7/2020 16:15,258.73,259,258.73,258.9999,26800
8/7/2020 16:30,258.45,258.5,258.4,258.5,740
8/7/2020 16:45,258.8002,258.86,258.11,258.11,2092
8/7/2020 17:00,258.11,258.45,258.11,258.45,3388
8/7/2020 17:15,258.45,258.73,258.21,258.73,8938
8/7/2020 17:30,257.9901,257.9901,257.9901,257.9901,1514
8/7/2020 18:30,259,259,259,259,150
8/7/2020 19:00,258.97,259,258.97,259,997
8/7/2020 19:15,258.81,258.81,258.8,258.8,620
8/7/2020 19:30,258.99,259.34,258.99,259.34,295
8/7/2020 20:00,259.34,259.34,259.01,259.01,547
8/10/2020 4:15,259.01,259.01,259.01,259.01,115
8/10/2020 6:15,258.95,259,258.95,259,400
8/10/2020 7:15,259,259.35,259,259.34,992
8/10/2020 8:00,259.4,259.4,259.4,259.4,150
8/10/2020 8:15,259.7957,261,259.39,261,3481
8/10/2020 8:30,260.15,260.15,260,260,710
8/10/2020 8:45,259.61,259.87,259.5,259.5,1218
8/10/2020 9:00,259.15,259.5699,259.15,259.5,2744
8/10/2020 9:15,259.5,259.5,259.5,259.5,148
8/10/2020 9:30,259.2,259.2,259,259,1296
8/10/2020 9:45,259.14,261.44,255.65,255.72,315373
8/10/2020 10:00,255.7135,255.86,248.0001,249.13,515142
8/10/2020 10:15,249.14,252.13,247.1,251.56,495590
8/10/2020 10:30,251.57,251.71,248.74,250.57,221667
8/10/2020 10:45,250.762,251.005,247.7201,247.9681,202813
8/10/2020 11:00,247.915,248.77,244.54,245.95,439765
8/10/2020 11:15,246,249.87,245.5106,249.3439,176033
8/10/2020 11:30,249.32,251.67,248.82,251,195553
8/10/2020 11:45,251.1,251.82,248.76,248.76,164798
8/10/2020 12:00,248.73,249.3469,247.28,247.67,175733
8/10/2020 12:15,247.79,248.37,246,246.65,195364
8/10/2020 12:30,246.67,247.37,245.75,245.78,174805
8/10/2020 12:45,245.78,249.61,245.62,249.45,205143
8/10/2020 13:00,249.475,251.35,249.185,251.21,99287
8/10/2020 13:15,251.35,253.45,250.93,252.503,144503
8/10/2020 13:30,252.61,253.6,251.81,252.67,81482
8/10/2020 13:45,252.63,252.78,250.8,250.8,76647
8/10/2020 14:00,250.8,250.925,249.78,250.21,75446
8/10/2020 14:15,250.31,250.57,248.72,249.0144,100414
8/10/2020 14:30,249.02,249.71,248.63,249.2964,72049
8/10/2020 14:45,249.18,249.48,247.78,247.872,90779
8/10/2020 15:00,247.9335,249.88,247.1,249.24,157916
8/10/2020 15:15,249.23,250,249.125,249.6504,93312
8/10/2020 15:30,249.67,250.565,249.23,249.42,132081
8/10/2020 15:45,249.29,249.93,248.53,248.69,163109
8/10/2020 16:00,248.73,250,248.26,249.81,276320
8/10/2020 16:15,250,250.49,250,250.23,18268
8/10/2020 16:30,250.45,250.45,250.45,250.45,100
8/10/2020 16:45,250.45,250.85,250.45,250.85,3950
8/10/2020 17:00,250.01,250.01,250.01,250.01,252
8/10/2020 17:30,250.03,250.03,250.03,250.03,107
8/10/2020 18:15,250.1,250.1,250.1,250.1,359
8/10/2020 19:00,250.42,250.5,250.19,250.19,871
8/10/2020 19:30,250,250,249.37,249.37,1417
8/10/2020 20:00,249.35,249.35,249.31,249.31,744
8/11/2020 7:15,249,249,248.75,249,1586
8/11/2020 7:30,247.9,248,247.9,248,594
8/11/2020 7:45,247.95,247.95,245.11,245.11,5076
8/11/2020 8:00,245.5,246.05,245.5,245.5,1841
8/11/2020 8:15,249.88,249.88,245.043,245.043,8279
8/11/2020 8:30,245.04,245.04,244.4,244.4,4713
8/11/2020 8:45,244.69,244.7999,244.01,244.01,7366
8/11/2020 9:00,244.05,244.5,243,244,11853
8/11/2020 9:15,243.98,244.5,243.9,244,4416
8/11/2020 9:30,244,245.3,244,244.5,10215
8/11/2020 9:45,245.48,245.48,240.36,242.69,708222
8/11/2020 10:00,242.93,243.32,236.21,238.425,907905
8/11/2020 10:15,238.3,239.09,234.45,235.3,777333
8/11/2020 10:30,235.26,237.22,234,234.78,439528
8/11/2020 10:45,234.8,234.87,232.6335,234.6733,493209
8/11/2020 11:00,234.64,234.75,231.32,233.3461,501875
8/11/2020 11:15,233.39,237.7,233.28,237.67,521734
8/11/2020 11:30,237.64,238.8,235.86,238.61,362457
8/11/2020 11:45,238.65,238.6516,235.725,236.18,253674
8/11/2020 12:00,236.1902,236.835,235.25,236.19,186870
8/11/2020 12:15,236.18,238.52,236.12,238.4397,189990
8/11/2020 12:30,238.44,238.94,237.3009,238.15,179072
8/11/2020 12:45,238.175,239.28,236.85,238.87,324667
8/11/2020 13:00,238.8323,239.185,237.01,237.9,157475
8/11/2020 13:15,237.795,239,237.59,237.67,136180
8/11/2020 13:30,237.53,237.91,236.2501,237.2126,163677
8/11/2020 13:45,237.09,237.48,236.3626,236.3626,98327
8/11/2020 14:00,236.46,236.99,236.01,236.75,85267
8/11/2020 14:15,236.74,236.89,234.27,234.3263,182375
8/11/2020 14:30,234.27,234.57,232.37,232.54,424027
8/11/2020 14:45,232.595,232.7,231.4032,232.0881,469670
8/11/2020 15:00,232.04,232.59,231.33,231.86,271810
8/11/2020 15:15,231.915,233.1128,230.71,231.46,303017
8/11/2020 15:30,231.41,232.5,230.4,232.305,273968
8/11/2020 15:45,232.305,232.4336,230.88,231.52,256481
8/11/2020 16:00,231.4,231.7,230,231.04,711150
8/11/2020 16:15,231.04,235.467,230.7547,231,24993
8/11/2020 16:30,231.47,231.8,230.98,231.05,4674
8/11/2020 16:45,231.11,231.6,231.11,231.16,2551
8/11/2020 17:00,231.16,231.7,231.16,231.7,1066
8/11/2020 17:15,231.16,231.75,231.16,231.75,1546
8/11/2020 17:30,231.79,231.99,231.5,231.5,3679
8/11/2020 17:45,231.75,231.99,231.75,231.75,1080
8/11/2020 18:00,231.75,232,231.5,232,3573
8/11/2020 18:15,232,232.3,231.85,232,3078
8/11/2020 18:30,232,232.5,231.85,231.85,910
8/11/2020 18:45,231.85,231.85,231.85,231.85,262
8/11/2020 19:00,232.25,232.25,232.25,232.25,412
8/11/2020 19:15,232.4,232.84,232.4,232.84,1230
8/11/2020 19:30,232.5,232.5,232.5,232.5,309
8/11/2020 19:45,232.25,232.4,232.25,232.4,2474
8/11/2020 20:00,232.4,232.88,232.4,232.4,810
8/12/2020 4:15,232.45,232.45,232.45,232.45,343
8/12/2020 5:15,232.45,232.45,232.45,232.45,100
8/12/2020 5:45,232.45,232.45,232.45,232.45,389
8/12/2020 7:15,233.5,233.75,232.6,233.75,2584
8/12/2020 7:30,233.6,235,233.6,235,8934
8/12/2020 7:45,235.08,235.08,234.61,234.61,753
8/12/2020 8:00,234.75,234.75,234.75,234.75,388
8/12/2020 8:15,233.65,235.02,233.5,234.45,3587
8/12/2020 8:30,234.05,234.05,233.55,233.55,5921
8/12/2020 8:45,234.486,234.49,233.25,233.25,4226
8/12/2020 9:00,232.26,232.9527,232,232.9527,1486
8/12/2020 9:15,232.25,232.5,231.7116,232.5,4451
8/12/2020 9:30,232.6,233,232.22,232.28,5954
8/12/2020 9:45,232.3,236.98,230.75,235.6775,694831
8/12/2020 10:00,235.7445,239.24,235.7445,238.83,421305
8/12/2020 10:15,238.8045,239.23,235.5,236.2476,226388
8/12/2020 10:30,236.3031,237.1099,235.5,236.36,167386
8/12/2020 10:45,236.5,237.5809,235.6272,236.59,122496
8/12/2020 11:00,236.6999,237,235.73,236.96,81962
8/12/2020 11:15,236.79,237.9899,236.4531,237.865,105177
8/12/2020 11:30,237.935,238.8,236.8,237.33,171816
8/12/2020 11:45,237.42,238.9662,237.12,238.675,108049
8/12/2020 12:00,238.56,239.4,236.8,237.385,195227
8/12/2020 12:15,237.39,238.73,237.06,238.67,103509
8/12/2020 12:30,238.73,238.85,237.72,238.535,92589
8/12/2020 12:45,238.58,238.89,238.1,238.49,115046
8/12/2020 13:00,238.31,238.3899,236.6101,237.29,122737
8/12/2020 13:15,237.3,239.25,237.22,238.88,167039
8/12/2020 13:30,238.72,238.81,236.88,237.285,78710
8/12/2020 13:45,237.38,238,236.7,237.56,68232
8/12/2020 14:00,237.6545,238.5,237.55,238.445,74624
8/12/2020 14:15,238.4,238.7,237.63,237.6301,54549
8/12/2020 14:30,237.675,238.5344,237.5401,238.253,53088
8/12/2020 14:45,238.2637,238.28,237.25,237.815,47233
8/12/2020 15:00,237.815,238.34,236.9,237.07,56654
8/12/2020 15:15,237.09,237.8,236.98,237.62,73516
8/12/2020 15:30,237.6383,237.88,236.5,236.93,62218
8/12/2020 15:45,237,237.18,236.2,236.76,88398
8/12/2020 16:00,236.82,237.74,236.02,236.87,219637
8/12/2020 16:15,236.72,236.72,236.65,236.72,15531
8/12/2020 16:30,236.72,236.72,236.6002,236.6002,1419
8/12/2020 17:15,236.55,236.55,236.5,236.5,210
8/12/2020 17:30,236.26,236.72,236,236,761
8/12/2020 18:00,236,236.06,236,236,1721
8/12/2020 18:15,236.46,236.46,236.46,236.46,100
8/12/2020 18:30,236.6,236.7,236.15,236.15,859
8/12/2020 18:45,236.15,236.15,236.1,236.15,1127
8/12/2020 19:00,236.01,236.01,236,236,869
8/12/2020 19:15,235.89,235.89,235.89,235.89,200
8/12/2020 19:30,235.5,235.5,235.5,235.5,1023
8/12/2020 19:45,235.5,235.5,235.5,235.5,713
8/12/2020 20:00,236,236,235.9999,236,1231
8/13/2020 4:15,236.64,236.64,236.64,236.64,150
8/13/2020 7:15,235.8,235.89,235.21,235.89,1119
8/13/2020 7:45,236.2,236.2,236.2,236.2,290
8/13/2020 8:00,237,237,237,237,200
8/13/2020 8:15,236.45,237,236.2,236.9,4094
8/13/2020 8:30,237,237.85,237,237.42,2340
8/13/2020 8:45,237.75,238.94,237.6,238.8,2282
8/13/2020 9:00,238.8,238.95,238,238.04,2576
8/13/2020 9:15,238.2183,238.6,238,238.6,1743
8/13/2020 9:30,238.61,238.61,238.32,238.58,673
8/13/2020 9:45,238.15,245.995,238.15,245.51,686838
8/13/2020 10:00,245.75,246.1799,242.4901,246,291361
8/13/2020 10:15,245.955,246.5,244.2651,245.06,230141
8/13/2020 10:30,245.13,246.76,242.77,246.1,235626
8/13/2020 10:45,246,246.4,244.09,245.45,208581
8/13/2020 11:00,245.465,246.23,244.5,245.778,156835
