sale_price,sq_ft,acreage
480800,3624,0.28
460000,3564,0.3
250000,2168,0.31
172000,1314,0.39
600000,3361,1.6
264900,2022,0.1
215000,1822,0.11
267500,2328,0.13
319000,2387,0.13
358000,2670,0.13
369900,2180,0.15
300000,2609,0.21
357500,2924,0.29
740000,4005,0.4
83500,1080,1.12
210000,1709,0.11
259900,2022,0.12
305000,2546,0.13
353700,2909,0.14
344000,2852,0.17
273900,2422,0.2
450000,3633,0.33
321000,2634,0.35
283000,2268,0.14
178000,1500,0.23
487000,3502,0.28
555000,3544,0.53
355000,2256,2.19
95000,1333,0.05
279000,2316,0.09
165000,1238,0.1
377000,3067,0.13
290100,2471,0.21
375000,3110,0.21
495000,3109,0.51
550000,3224,5.34
120000,1565,0.07
282500,2344,0.09
260100,2128,0.1
314000,2315,0.16
228000,2179,0.18
312000,2464,0.19
385000,3143,0.23
565000,3032,6.61
165000,1256,0.13
205000,1876,0.13
257000,2070,0.13
410000,3064,0.21
330000,2586,0.25
435000,3206,0.33
338000,2573,0.11
251000,2014,0.14
295000,2480,0.18
556200,4113,0.24
322400,2328,0.31
200000,1422,0.08
269700,2316,0.09
250100,1525,0.1
259000,2200,0.14
357800,2367,0.14
212000,1706,0.15
243000,2285,0.2
547500,3742,0.27
547500,3962,0.27
385000,3731,0.29
171000,1335,0.12
318400,1845,0.14
234900,3272,0.16
259400,2128,0.16
293000,2388,0.17
317000,2250,0.17
235000,1734,0.19
322000,2770,0.2
365000,2715,0.2
385000,3436,0.21
165000,1372,0.23
350000,2924,0.23
357500,2699,0.23
299900,2381,0.3
285000,2231,0.35
250000,2042,0.42
369900,2186,0.51
515000,3888,0.59
416000,2593,0.74
177900,1613,0.1
189900,1180,0.12
295000,2081,0.14
280000,2328,0.19
315300,2395,0.19
366500,2904,0.19
407500,2970,0.21
435000,4283,0.21
485000,5366,0.22
590500,3927,0.32
280000,2296,0.08
269700,2148,0.1
203000,1483,0.18
310700,2400,0.19
550000,4027,0.21
675000,3595,0.26
225000,1857,0.11
365000,3045,0.13
275000,2406,0.21
338000,2545,0.22
615000,3663,0.27
499400,3312,0.3
125000,1386,0.04
175000,1283,0.1
265000,1977,0.1
349200,3173,0.1
281500,1992,0.11
321100,2360,0.11
255000,2061,0.13
325000,2655,0.13
440000,3081,0.25
523000,4103,0.27
667500,4788,0.51
269900,1996,0.09
250000,2547,0.1
245000,2006,0.13
348400,3400,0.14
365000,2649,0.14
197000,1482,0.17
403200,2431,0.2
415000,4419,0.25
315900,2170,0.27
370000,2734,0.39
345000,3167,0.5
532000,3558,0.51
613900,3967,0.53
501000,3142,0.8
395000,1908,1.78
343000,2388,1.92
256200,2614,0.13
300000,2494,0.16
227900,1538,0.2
376500,3230,0.24
458000,3252,0.27
399000,2700,0.36
420000,3241,0.38
460000,3272,0.45
475000,2784,0.66
170000,1839,0.07
275000,1918,0.22
221700,1810,0.13
248000,2272,0.15
477300,3192,0.24
400000,3217,0.52
127000,1383,0.03
173000,1298,0.11
476400,2950,0.19
471000,3353,0.29
310000,2741,0.17
395000,2880,0.17
445000,3238,0.21
275000,2281,0.25
496700,3118,0.26
450000,3736,0.3
307500,2470,0.43
197000,1631,0.11
320000,2774,0.13
207000,1720,0.14
279000,2220,0.16
345000,2727,0.16
298000,2714,0.26
117100,4015,0.36
574900,4015,0.36
215000,1611,0.41
275000,2573,0.57
975000,4808,0.74
127000,1254,0.03
137000,1584,0.04
347600,3031,0.11
385000,3431,0.13
310000,2229,0.14
214900,1725,0.15
229600,1810,0.15
210000,1668,0.16
432600,2420,0.16
250000,2057,0.19
454600,3595,0.22
561000,3508,0.24
401000,3629,0.27
410000,3656,0.29
159900,1253,0.03
212500,1516,0.1
265300,2148,0.1
265700,2316,0.1
280000,1928,0.1
318500,2786,0.21
297000,2378,0.22
342700,2789,0.22
455000,3194,0.22
220500,1759,0.23
469000,3145,0.23
250000,2403,0.24
375000,2766,0.29
579300,3292,0.29
505500,3530,0.34
640000,3844,0.37
485000,4022,0.43
192500,1760,0.02
127500,1248,0.03
139900,1602,0.04
189900,1254,0.11
170000,1189,0.12
214900,1802,0.13
241000,2142,0.13
264700,1808,0.13
207000,1722,0.14
285000,2299,0.15
291000,1948,0.15
278800,2029,0.16
293000,2275,0.16
210000,1620,0.17
365000,2864,0.19
345000,3256,0.2
475000,2929,0.23
330000,2561,0.51
797600,4180,0.61
210000,1841,0.78
142500,1640,0.03
275700,2128,0.1
283000,2208,0.1
189900,1342,0.11
352500,2791,0.14
258800,2613,0.15
359800,2624,0.25
405000,3491,0.3
595000,4389,0.34
585000,4164,0.38
550000,3315,0.51
128000,1383,0.03
139000,1506,0.03
401700,3852,0.15
405000,2640,0.17
195000,1497,0.24
585000,3773,0.59
191000,1566,0.11
258400,1793,0.15
614300,3614,0.35
203000,1777,0.08
153000,1646,0.12
191000,1631,0.13
207000,1472,0.16
421200,2684,0.24
550000,3964,0.24
386000,3088,0.3
109000,1157,0.03
124000,1506,0.03
126500,1506,0.07
228000,1435,0.1
247500,1857,0.13
198000,1695,0.15
285000,2534,0.18
475000,3648,0.21
377500,2658,0.22
550000,3832,0.28
801300,3682,0.3
240000,1956,0.12
370000,2524,0.18
267700,2395,0.19
100000,1512,0.31
588000,4990,0.41
105000,1590,0.04
215000,1635,0.11
365000,2909,0.15
693300,4483,0.39
286400,2316,0.09
213500,1519,0.13
267500,2361,0.15
273800,2051,0.16
385000,3708,0.34
350000,3431,0.13
238000,1918,0.15
210000,1899,0.16
280000,2529,0.17
360000,2486,0.19
309000,2226,0.24
395000,2821,0.26
98000,1035,0.03
269000,1971,0.11
210000,1678,0.13
228000,1642,0.13
299900,2343,0.15
311900,2500,0.16
354000,2931,0.16
194000,1662,0.19
331200,2624,0.2
352500,2395,0.21
494000,2937,0.27
509700,3595,0.28
332500,2566,0.34
375000,2895,0.36
750000,5034,0.69
216000,1904,0.14
399900,3939,0.23
283900,2413,0.27
300000,2408,0.16
423500,3437,0.16
326000,2751,0.27
274900,2344,0.1
265000,2200,0.18
384700,2789,0.2
550500,3925,0.32
100000,1215,0.43
220000,1635,0.12
175000,1269,0.13
229000,1869,0.13
270000,2062,0.17
465000,3338,0.34
175000,1366,0.14
260700,2612,0.14
238600,1918,0.15
282000,2287,0.17
374900,2834,0.17
447100,3239,0.17
368300,3745,0.22
447900,3097,0.22
305000,2459,0.23
275000,2972,5.91
233000,1946,0.17
295000,2950,0.17
269500,1975,0.19
304900,2688,0.15
200000,1631,0.2
469900,3152,0.5
318500,2409,0.1
407500,3051,0.14
276800,2485,0.16
347500,2576,0.16
150000,1699,0.17
235000,1855,0.18
300000,2281,0.35
630000,3977,0.5
194900,1344,4.97
107000,1477,0.03
124900,1412,0.05
264000,2558,0.09
233500,1635,0.12
233900,1722,0.13
235000,2069,0.13
339000,3448,0.13
365000,2752,0.14
275100,1975,0.16
390200,3332,0.19
335000,2824,0.2
270000,2077,0.21
271000,2055,0.21
265000,2016,0.22
500000,3870,0.22
335000,2615,0.26
259000,2035,0.33
400000,3239,0.43
249000,1689,0.51
310000,1612,8.84
275500,2432,0.1
212000,1674,0.11
227000,1777,0.11
217700,1519,0.15
252000,2615,0.15
279200,2400,0.16
389900,3332,0.16
196000,1716,0.17
442000,3768,0.38
357500,2565,0.26
268000,2128,0.46
575000,3736,0.51
228000,1602,0.2
295000,2243,0.3
120000,1565,0.08
176000,1661,0.13
481500,3162,0.17
327000,2580,0.19
570000,3869,0.51
129000,1383,0.03
137500,1383,0.03
220000,1777,0.08
260000,1992,0.1
217000,1769,0.11
231700,1810,0.14
270000,2074,0.2
273000,2092,0.23
241500,2042,0.25
250000,2145,0.26
255000,2380,0.29
369000,2719,0.36
207000,1710,0.12
238000,1918,0.14
173000,1558,0.19
515000,3402,0.4
813900,4403,0.41
121000,1412,0.05
265000,1525,0.1
348900,3031,0.11
593600,4150,0.33
460000,3438,0.43
340500,2930,0.11
394100,2420,0.15
289900,2045,0.23
310000,2788,0.24
236500,2059,1.36
205000,1632,0.13
255700,2612,0.13
290000,2094,0.14
350000,2690,0.19
294900,2394,0.24
450000,3224,0.24
332500,3107,0.31
451500,2626,0.53
217000,1777,0.08
373900,2049,0.18
814400,4639,0.34
814400,4807,0.34
372400,2013,0.15
222000,2033,0.19
210700,1766,0.13
400100,3393,0.15
318000,2476,0.23
289900,2327,0.26
215000,1867,0.11
318900,2736,0.13
255000,2059,0.22
148000,1040,1.08
125000,1412,0.03
127000,1412,0.08
163000,1314,0.09
255000,2381,0.14
263900,1435,0.15
376100,3150,0.15
410000,3350,0.16
358000,2717,0.19
300000,2310,0.2
236500,1824,5.22
217000,1606,0.08
535000,3446,0.29
465000,3221,0.33
251900,2170,0.18
190000,2054,0.2
274000,2231,0.2
96500,1358,0.04
300000,2183,0.13
467900,3192,0.33
654300,4126,0.35
335000,2904,0.47
335000,2904,0.48
265000,2195,0.15
248000,2091,0.16
113000,1254,0.03
270700,1978,0.09
183500,1537,0.13
230000,2212,0.13
254200,2614,0.13
333000,2472,0.14
263200,2399,0.16
282800,2400,0.16
245000,2178,0.17
570800,3210,0.22
366500,2635,0.31
469000,3255,0.56
110000,1387,0.05
208100,1606,0.08
234100,1435,0.1
335000,2572,0.1
195000,1468,0.12
350000,3126,0.12
233000,1965,0.2
286100,2381,0.25
164900,1355,0.12
207500,1484,0.13
224600,1810,0.13
225000,1810,0.13
430000,3157,0.25
219900,1790,0.27
650000,4276,0.67
423200,2431,0.19
279900,2061,0.2
300000,2636,0.35
294200,2128,0.1
290600,2128,0.11
251400,1525,0.12
234500,1918,0.13
417000,2734,0.24
496800,2468,0.27
525000,3393,0.3
549000,2969,5.48
141600,1253,0.03
98000,1333,0.05
99000,1333,0.05
305700,2316,0.1
219000,1926,0.15
334400,2506,0.16
347000,2931,0.16
275000,2205,0.24
335000,2605,0.26
445000,3232,0.3
265000,2686,0.1
356700,2380,0.11
536000,3358,0.37
506000,3495,0.44
215600,2746,0.13
225000,1866,0.17
330000,3012,0.1
416500,2159,0.15
427000,3107,0.19
187000,1825,0.2
499600,2929,0.23
162900,1298,0.1
164500,1390,0.12
400000,2606,0.26
360700,2664,0.29
249900,2239,0.57
180000,1446,0.03
240000,1930,0.09
186000,1470,0.11
258100,1974,0.11
670900,3937,0.31
90000,1387,0.06
279800,2300,0.09
261700,1435,0.1
132300,1349,0.11
219000,1513,0.14
480000,3874,0.21
359900,2745,0.23
640000,3557,0.43
186000,1676,0.08
335000,2783,0.16
410000,2689,0.33
70400,1152,1.49
131000,1383,0.03
126000,1412,0.07
257100,1525,0.12
273300,1996,0.13
339400,1830,0.14
234900,1840,0.15
281000,2395,0.17
345000,3105,0.17
429900,4175,0.2
370000,2385,0.22
219900,2155,0.23
559000,3095,0.43
220000,1584,0.1
248000,2022,0.1
196100,1828,0.11
291400,2420,0.11
339900,2431,0.11
205000,2044,0.13
198000,1733,0.15
218000,1751,0.15
190000,1531,0.2
389000,2981,0.25
118500,1248,0.03
196000,1668,0.14
430000,3201,0.17
488700,3911,0.25
245000,1976,0.19
183000,1760,0.02
312500,2515,0.1
330100,2360,0.1
351500,2853,0.1
215000,1876,0.13
272100,2128,0.15
265000,3008,0.19
334900,2760,0.21
450000,3597,0.25
300000,2171,0.27
485000,3327,0.29
478000,4007,0.43
475000,3253,0.51
215000,1810,0.14
218500,1777,0.08
252900,2061,0.15
100000,1415,0.04
257600,1525,0.1
272000,1435,0.11
270000,1834,0.16
356500,2573,0.16
292000,2403,0.3
216000,2082,0.41
440000,3471,0.53
440000,3032,0.58
197500,2276,0.99
133000,1412,0.05
251500,1525,0.1
168000,1385,0.14
250000,2340,0.16
307000,2408,0.16
208800,2211,0.2
324000,2924,0.2
240000,2425,0.21
372500,2723,0.33
113000,1383,0.03
164000,1444,0.12
341300,1966,0.14
336200,2842,0.18
405400,2046,0.18
239000,2154,0.2
340000,2784,0.23
337300,2671,0.14
224100,1810,0.15
292000,2059,0.15
229000,2691,0.29
137000,1402,0.13
300000,1592,0.14
225000,1799,0.17
270000,2014,0.18
297000,2537,0.24
317100,2558,0.15
319000,2543,0.19
315000,2228,0.2
274000,1841,0.22
465000,3607,0.3
105000,1387,0.04
235000,1777,0.08
310000,2342,0.09
212000,1878,0.13
233000,1918,0.15
307300,2274,0.21
545000,3806,0.22
520000,3742,0.51
503500,3038,0.65
189900,1760,0.02
217000,1908,0.16
246000,1913,0.17
230000,2240,0.19
297600,2381,0.24
231500,1435,0.1
349900,2935,0.11
289900,2128,0.14
257200,1525,0.16
233000,2164,0.18
233000,2082,0.21
305000,2836,0.21
450000,2960,0.51
150000,1736,4.67
213700,1777,0.08
407600,2532,0.19
325000,2656,0.15
349100,2829,0.18
230200,2448,0.23
224000,1777,0.08
250000,1777,0.08
260000,2014,0.19
395000,3170,0.25
456000,3310,0.26
740000,3836,0.26
285000,2460,0.27
390000,3460,0.27
424900,3492,0.35
218000,1635,0.11
159000,1329,0.12
175000,,7.92
201000,1690,0.29
257100,1966,0.13
217000,1922,0.15
234000,1788,0.15
450000,4147,0.27
178500,1424,0.13
225000,1815,0.14
270000,1826,0.21
255000,1827,0.27
540000,3557,0.59
288000,2238,0.74
299900,2377,1.16
261900,1435,0.3
357500,3058,0.88
222800,1750,5.2
535000,3716,0.5
119000,1383,0.03
170000,1358,0.11
179000,1677,0.12
215000,1610,0.16
585000,3668,0.47
136500,1640,0.03
205800,1606,0.08
219600,1606,0.08
224900,1828,0.12
345000,3134,0.14
259100,1996,0.15
291000,2624,0.16
208000,2014,0.17
178000,1542,0.11
260000,2273,0.13
385000,3272,0.17
425000,3244,0.25
425000,3244,0.26
479000,3260,0.51
330000,2587,0.17
334000,2780,0.28
380500,2522,0.54
329500,2565,0.15
434400,3134,0.17
117500,1248,0.03
267000,1977,0.12
353800,2601,0.15
353800,2703,0.15
315000,2890,0.25
93500,1035,0.03
115000,1383,0.03
185000,1815,0.12
375000,2944,0.21
424000,3168,0.51
345000,3045,0.13
548800,2544,0.24
118700,1248,0.03
228000,1693,0.1
262100,2006,0.1
371500,2703,0.16
395000,2960,0.39
335000,2203,0.64
390000,2571,0.25
107000,1254,0.03
260000,2091,0.16
227000,2208,0.19
342000,2561,0.19
265000,2075,0.2
402800,3223,0.42
202000,1777,0.08
207300,1777,0.08
175000,1594,0.02
455400,4919,0.3
537500,4050,0.49
330000,2782,0.11
377000,3457,0.16
160000,1479,0.1
165000,1342,0.11
287000,2213,0.25
125000,1412,0.05
359000,2717,0.11
139900,1349,0.12
215000,2109,0.13
329900,2840,0.15
176000,1524,0.13
198000,1360,0.13
442600,3590,0.17
449500,3236,0.33
369000,2838,0.13
403000,2640,0.15
200000,1874,0.14
305000,2470,0.17
452000,3123,0.35
268000,2296,0.1
212000,1720,0.14
235000,2773,0.22
205000,1452,0.23
246100,1777,0.08
269500,2300,0.09
275800,2300,0.09
249500,1925,0.11
314000,2446,0.12
369000,2974,0.13
265000,1883,0.14
265000,2424,0.14
250000,2410,0.15
277400,2224,0.15
313400,2651,0.18
329900,2382,0.2
343500,2773,0.22
469000,3055,0.24
360000,3197,0.27
454600,2487,0.3
613000,5029,0.31
613000,3522,0.45
188000,2073,1.02
218800,1777,0.08
149000,1385,0.12
179000,1358,0.14
346600,2063,0.14
275500,2381,0.16
324400,2869,0.16
283400,1904,0.19
340000,2994,0.25
283000,2319,0.26
509300,2670,0.32
90000,1254,0.03
106100,1412,0.03
193000,1422,0.08
218000,1777,0.08
227100,1777,0.08
236700,1777,0.08
155000,1158,0.09
326000,2974,0.11
209500,1828,0.12
328000,2066,0.14
235000,2100,0.18
416800,2712,0.22
471200,2670,0.17
302300,2395,0.21
405000,4158,0.43
92000,1333,0.06
183000,1673,0.16
276800,2381,0.16
270000,2400,0.19
487000,3369,0.21
245000,2144,0.26
405100,2797,0.32
137000,1708,0.04
165000,1300,0.11
197000,1422,0.11
279500,2128,0.11
335800,2063,0.14
190000,1652,0.17
223000,2084,0.21
446600,2973,0.21
449000,3168,0.24
449000,3180,0.24
440000,3473,0.29
281500,2148,0.1
198000,1720,0.14
258000,1988,0.24
375000,2451,0.36
385000,2641,0.52
480000,3517,0.55
316000,2666,0.16
460000,3425,0.32
552500,3283,0.51
170000,2324,2.45
215000,1584,0.08
631400,3882,0.35
225000,1857,0.14
227400,1777,0.08
183000,1504,0.11
227700,2051,0.12
217900,1822,0.13
248400,1996,0.13
378100,2213,0.15
268000,2045,0.16
305000,2252,0.17
445000,3424,0.21
186400,1854,0.26
135000,1507,0.04
150700,1710,0.12
274000,2470,0.15
290800,2382,0.16
348600,2066,0.18
349000,3216,0.21
409800,2620,0.21
332400,2744,0.38
127000,1248,0.03
259000,1928,0.11
382600,2515,0.17
265000,2281,0.22
450300,3167,0.22
573714,3766,0.32
130000,1248,0.03
228800,1435,0.13
298200,1904,0.13
399000,2436,0.15
288600,2359,0.2
239000,2493,0.21
395700,3221,0.33
193000,1611,0.42
75000,1248,1.07
240000,1792,0.14
195000,2028,0.15
280000,2508,0.2
260700,2228,0.22
510000,3580,0.23
447500,3244,0.19
342200,2935,0.1
206000,1769,0.13
308200,2671,0.15
220000,1948,0.16
335000,2833,0.24
585100,3627,0.31
435000,3381,0.51
169900,1254,0.11
198700,1689,0.13
283900,2437,0.13
280000,2494,0.26
452500,3184,0.36
220800,1435,0.12
316300,2624,0.13
296800,2224,0.15
162500,1158,0.22
259900,2399,0.26
430000,3175,7.37
171600,1772,0.15
271900,2797,0.18
645000,4232,0.21
444000,3083,0.3
203300,1777,0.08
220714,1777,0.08
342500,2591,0.22
213900,1777,0.08
165000,1452,0.09
275000,2312,0.13
318000,2523,0.15
375200,2949,0.15
194000,1695,0.16
260300,2107,0.18
327800,2547,0.19
295000,2430,0.24
430000,2860,0.24
320000,2490,0.26
224000,2166,0.06
177100,1777,0.08
184000,1422,0.08
277100,2148,0.11
225000,1828,0.13
258000,2154,0.17
199400,2100,0.18
374000,2090,4.71
300000,2569,0.1
240000,2274,0.13
405500,2383,0.18
422600,2599,0.19
260000,2100,0.2
407500,3129,0.41
387500,3172,0.37
150900,1603,0.06
293000,2381,0.19
73800,2770,0.23
371000,2612,0.28
489000,3970,0.22
334100,2628,0.11
165000,1158,0.13
150000,1669,0.14
282000,2565,0.19
621500,3837,0.33
412000,4192,0.4
419400,3221,0.43
219400,2034,0.13
260000,2010,0.13
325000,2895,0.13
361900,2486,0.14
220000,2410,0.15
347700,2275,0.15
130000,2178,0.17
425000,3131,0.17
254000,2143,0.2
235000,2336,0.22
275000,2287,0.22
424500,3714,0.32
328000,2557,0.36
254900,1956,0.22
426600,3076,0.24
350000,2130,0.33
436000,3150,0.38
237500,1971,4.03
284000,2391,0.1
260000,2463,0.19
123000,1386,0.04
314900,2652,0.14
284900,2430,0.16
186000,1550,0.2
232400,2289,0.21
319600,2319,0.36
275000,2296,0.1
320900,2932,0.1
242000,2034,0.15
419800,2611,0.16
480000,3772,0.37
660000,3681,0.6
105000,1565,0.08
157500,1298,0.09
96000,1380,0.14
375000,3135,0.15
245000,2388,0.18
412500,2431,0.26
319000,2489,0.34
725000,4249,0.39
415000,3295,0.5
149900,1008,0.76
320000,1702,5.73
176000,1760,0.02
324000,2390,0.15
233000,1936,0.17
233000,1936,0.18
380000,2889,0.18
319500,2319,0.22
106000,1157,0.03
195000,1828,0.11
190000,1424,0.17
349900,2451,0.25
290000,2333,1.06
110000,1842,1.09
412400,2595,0.15
406700,2213,0.2
508800,3870,0.23
415000,3260,0.49
225000,1786,0.13
389000,2072,0.14
448300,3549,0.17
406100,2641,0.21
229000,1845,0.24
93000,1590,0.04
635000,3853,0.84
170000,1594,0.02
179900,2069,0.12
200000,1713,0.13
425000,3017,1.01
86000,1360,0.03
115000,1248,0.03
110000,1386,0.04
190000,1705,0.11
273000,2273,0.13
185000,1498,0.15
177000,1215,0.16
185000,1498,0.16
210000,1616,0.16
340000,3345,0.16
403400,2640,0.18
305000,2173,0.23
325000,2239,0.29
295000,1620,2.83
89900,1387,0.05
230300,1777,0.08
284900,2296,0.08
224900,1777,0.09
185000,1892,0.13
225000,2215,0.13
200000,1440,0.15
229000,1966,0.15
315000,2904,0.19
398900,2215,0.2
552400,3531,0.35
325000,2540,4.93
256300,1996,0.09
359900,3498,0.17
414500,2692,0.52
123000,1383,0.03
515000,3591,0.32
255000,1996,0.08
308000,2315,0.15
225000,1986,0.16
105000,1387,0.05
231000,1777,0.08
253100,1777,0.11
357600,2048,0.14
354600,2073,0.17
403500,3134,0.2
423000,2848,0.26
182500,1642,0.15
422600,3549,0.17
304200,2249,0.22
396500,3002,0.32
372500,2924,0.33
232000,1956,0.14
345000,3214,0.14
255000,2117,0.23
315000,2811,0.24
216700,1607,0.12
240000,1650,0.12
189900,1705,0.13
249900,1895,0.14
347200,2048,0.14
347500,2649,0.14
357400,2636,0.17
235000,1909,0.19
355714,2742,0.2
275000,2518,0.3
340000,2967,0.56
229000,1987,0.23
644000,3862,0.62
118500,1578,0.04
168000,1365,0.1
203000,1472,0.22
360000,3146,0.27
620000,4290,0.55
399000,3384,0.14
217500,2104,0.17
234000,2042,0.17
325300,2858,0.18
766200,4345,0.34
377000,3178,0.22
220000,2025,0.13
224900,1840,0.15
236400,1525,0.1
358000,2789,0.14
305000,2354,0.25
40000,1415,0.04
242500,2202,0.3
325000,2582,0.45
200000,1716,0.13
217000,2215,0.13
305000,2684,0.23
172000,1594,0.02
355000,2713,0.28
90000,1578,0.08
239000,1777,0.08
209000,1516,0.1
219900,1828,0.1
340300,2461,0.11
220000,1784,0.13
295000,1809,0.13
335000,2984,0.14
399400,3566,0.21
329900,3193,0.23
330900,2693,0.26
519000,3190,0.38
782700,3770,0.39
260000,2230,0.46
420000,3551,0.49
127500,1383,0.03
100000,1412,0.06
277100,2296,0.09
209000,1645,0.11
159900,1358,0.12
399900,3530,0.14
421000,3041,0.15
152500,1610,0.16
277500,2359,0.16
390000,2458,0.16
376700,2138,0.17
459800,3177,0.19
215000,2025,0.2
279900,2319,0.29
385000,3334,0.35
98000,1708,0.05
165000,1313,0.11
210000,1950,0.19
185000,1766,0.13
168000,1476,0.17
290600,2649,0.19
239000,2066,0.2
295700,2653,0.2
238900,2215,0.15
203000,1850,0.24
149000,1296,5.52
225000,3371,10.04
93300,1035,0.03
126000,1477,0.03
210000,2328,0.12
275000,1843,0.14
285000,2466,0.14
245000,2137,0.16
284500,2051,0.16
242500,2106,0.17
321400,2678,0.19
351000,2567,0.19
175000,1280,0.29
451600,3577,0.34
928200,4400,0.63
217000,1864,0.17
450000,3604,0.22
420000,2805,2.1
148300,1253,0.03
170000,1239,0.12
250000,2023,0.18
310000,2281,0.22
301000,2430,0.23
130000,1584,0.04
77400,1035,0.03
104900,1035,0.05
279000,2128,0.09
295200,2026,0.19
95000,1578,0.04
125000,1412,0.04
295200,1928,0.11
185000,1647,0.13
292700,2381,0.16
271200,2249,0.19
277200,2237,0.21
382900,2627,0.21
264000,2400,0.23
273200,2249,0.23
824700,3981,0.3
425000,2886,0.31
330000,2142,0.32
385000,3458,0.47
225000,1671,0.16
280000,2381,0.16
443000,3547,0.96
72000,1387,0.05
298500,1904,0.11
193900,1548,0.13
312400,2395,0.13
312400,2487,0.13
380800,2808,0.13
371800,2954,0.14
376100,3263,0.16
280800,2281,0.22
445000,4201,0.4
286200,2218,0.15
485000,4144,0.55
272900,2237,0.21
291200,2237,0.21
306600,2653,0.21
390000,4283,0.22
272500,1826,0.48
289200,2249,0.19
200000,1828,0.12
264800,2218,0.14
245000,2299,0.2
350000,3202,0.21
262000,2009,0.25
118000,1248,0.03
150000,1839,0.07
275000,1850,0.18
287100,3003,0.21
171000,1498,0.11
47500,1358,0.13
205000,1840,0.13
245000,2257,0.19
327200,3270,0.19
336000,2449,0.23
189000,1874,0.24
278200,2237,0.28
295700,2657,0.34
343000,2480,0.65
635000,4222,0.41
195000,1635,0.11
278300,2148,0.11
306000,2540,0.12
465000,3180,0.21
481300,4244,0.25
260000,2156,0.26
530000,3484,0.47
175000,1556,1.16
225000,1805,0.1
451500,2500,0.25
265000,2038,0.57
135000,2432,1.02
96500,1360,0.03
100000,1506,0.03
154000,1613,0.1
173900,1342,0.11
337300,1890,0.14
226900,1733,0.15
255000,2034,0.15
233000,2084,0.18
450000,3578,0.18
415900,2431,0.2
439000,3413,0.27
325000,2732,0.32
299000,2550,0.1
375000,3290,0.16
205500,2178,0.19
300000,2185,0.2
261500,2232,0.21
318000,2552,0.26
230300,1892,0.29
280000,2118,0.42
101000,1360,0.03
122000,1248,0.03
625000,3171,0.29
705000,4287,0.37
120000,1412,0.06
204000,1802,0.14
313700,2509,0.14
318000,2656,0.14
245000,2016,0.16
307000,2382,0.21
279900,1970,0.23
750000,4833,0.48
110000,1412,0.1
217900,1828,0.12
545000,3186,0.27
285000,2637,0.38
415000,3175,0.27
40000,1922,1.09
145000,1496,0.1
194000,1816,0.13
276300,2377,0.16
128000,1701,1
180000,1760,0.02
345000,3164,0.1
192500,1476,0.11
447100,3117,0.21
319000,2180,0.31
340000,2863,0.2
99500,1360,0.03
113000,1248,0.03
94000,1387,0.05
210000,2084,0.06
330000,3128,0.12
314500,2609,0.13
269000,2046,0.15
227000,1770,0.16
280800,2381,0.17
365000,2666,0.17
293000,2382,0.22
313000,2944,0.22
480000,3674,0.22
146000,1253,0.03
190000,1544,0.1
290100,2496,0.19
359900,3043,0.19
300000,2042,0.14
368500,2542,0.18
320000,2410,0.19
435000,3186,0.21
520000,3460,0.46
91000,1387,0.05
162000,1342,0.11
227500,1830,0.14
379900,3277,0.37
179900,1594,0.02
175000,1480,0.13
412100,3014,0.14
185000,1352,0.15
245000,1971,0.17
240500,2085,0.18
305000,2222,0.18
399000,2596,0.27
135000,1640,0.03
319500,2486,0.1
203500,1869,0.13
272000,2421,0.14
229900,2283,0.15
289400,2563,0.15
318000,2275,0.15
440000,3207,0.18
225000,2042,0.21
225000,2285,0.23
345000,3546,0.23
379900,2930,0.23
205000,1558,0.25
480000,3640,0.25
470000,3590,0.28
310000,2356,0.34
287500,2264,0.54
125000,1216,0.02
268000,2328,0.13
725000,5286,0.38
165000,1350,0.16
243000,2133,0.18
264900,2686,0.1
260000,2378,0.19
125000,1383,0.03
192000,1595,0.1
278000,2576,0.2
254000,2172,0.29
205000,1620,0.98
117000,1216,0.02
121000,1216,0.02
179500,1631,0.15
215000,1918,0.15
235000,2070,0.15
224000,2327,0.18
219700,1631,0.19
468100,3279,0.19
368000,2770,0.25
349900,2688,0.27
299900,2368,0.29
305000,2336,0.34
400000,2772,0.37
111000,1506,0.03
240000,1801,0.13
415000,3129,0.14
327600,2627,0.21
550000,3898,0.32
174000,1498,0.12
248000,1824,0.15
238000,2411,0.17
256100,1990,0.21
440000,2862,0.34
100000,1412,0.05
165000,1457,0.13
218000,2128,0.14
444600,2742,0.21
430000,2771,0.23
784900,4138,0.26
305000,2360,0.1
185000,1538,0.2
417000,2874,0.35
850800,3834,0.44
565000,4657,0.84
429000,2752,5.03
124000,1248,0.03
147500,1158,0.09
169000,1349,0.11
334000,2599,0.12
206000,1714,0.14
318500,2600,0.14
374900,2666,0.16
275000,2210,0.17
343000,2853,0.17
257000,1944,0.18
262500,2353,0.18
420500,2832,0.2
295000,2558,0.21
202000,2367,0.23
237000,1987,0.23
279000,1995,0.24
400000,3465,0.25
315500,2382,0.29
472500,3385,0.3
340000,2308,0.31
280000,3033,0.46
515000,4440,0.51
296700,2276,0.1
207500,1762,0.11
265000,2048,0.12
125000,1200,0.15
249100,2321,0.18
360000,3228,0.19
430000,3104,0.19
321900,2845,0.2
419000,3498,0.29
589900,3416,0.34
445000,3578,0.41
410000,2870,0.62
115000,1412,0.03
191000,1513,0.1
335000,3128,0.1
289200,2544,0.14
